,index,value,subject,related_queries,geo,keyword,category
954,16,mocha,5,top,PH,Coffee & Tea,916
955,17,tea benefits,5,top,PH,Coffee & Tea,916
956,18,serenitea,5,top,PH,Coffee & Tea,916
957,19,chatime,5,top,PH,Coffee & Tea,916
958,20,thank you,5,top,PH,Coffee & Tea,916
959,21,starbucks philippines,4,top,PH,Coffee & Tea,916
960,22,starbucks ph,4,top,PH,Coffee & Tea,916
961,23,coffe,4,top,PH,Coffee & Tea,916
962,24,nescafe,4,top,PH,Coffee & Tea,916
963,0,valentus coffee,Breakout,rising,PH,Coffee & Tea,916
964,1,starbucks planner 2020,Breakout,rising,PH,Coffee & Tea,916
965,2,the alley,Breakout,rising,PH,Coffee & Tea,916
966,3,the alley milk tea,Breakout,rising,PH,Coffee & Tea,916
967,4,starbucks tumbler 2019,Breakout,rising,PH,Coffee & Tea,916
968,5,milk tea sugar level,Breakout,rising,PH,Coffee & Tea,916
969,6,mate 30,Breakout,rising,PH,Coffee & Tea,916
970,7,alishan milk tea,Breakout,rising,PH,Coffee & Tea,916
971,8,uling roasters,Breakout,rising,PH,Coffee & Tea,916
972,9,valentus slim roast coffee,Breakout,rising,PH,Coffee & Tea,916
973,10,mate 30 pro,Breakout,rising,PH,Coffee & Tea,916
974,11,valentus coffee review,Breakout,rising,PH,Coffee & Tea,916
975,12,black latte coffee,Breakout,rising,PH,Coffee & Tea,916
976,13,coffee bean planner 2020,Breakout,rising,PH,Coffee & Tea,916
977,14,clothes and coffee,Breakout,rising,PH,Coffee & Tea,916
978,15,boba pearls,Breakout,rising,PH,Coffee & Tea,916
979,16,milk tea shop design,Breakout,rising,PH,Coffee & Tea,916
980,17,because coffee,Breakout,rising,PH,Coffee & Tea,916
981,18,tea tv,"+3,150%",rising,PH,Coffee & Tea,916
982,19,macau milk tea,"+3,150%",rising,PH,Coffee & Tea,916
983,20,malongo bgc,"+2,000%",rising,PH,Coffee & Tea,916
984,21,tacoma tea,"+1,000%",rising,PH,Coffee & Tea,916
985,22,ochado milk tea,+550%,rising,PH,Coffee & Tea,916
986,23,valentus coffee price,+450%,rising,PH,Coffee & Tea,916
987,24,my girl milk tea,+450%,rising,PH,Coffee & Tea,916
988,0,taytay,100,top,PH,Commercial & Investment Real Estate,1178
989,1,for lease,40,top,PH,Commercial & Investment Real Estate,1178
990,2,commercial,39,top,PH,Commercial & Investment Real Estate,1178
991,3,office space,30,top,PH,Commercial & Investment Real Estate,1178
992,4,taytay rizal,28,top,PH,Commercial & Investment Real Estate,1178
993,5,real estate,23,top,PH,Commercial & Investment Real Estate,1178
994,6,commerce,22,top,PH,Commercial & Investment Real Estate,1178
995,7,space for rent,19,top,PH,Commercial & Investment Real Estate,1178
996,8,commercial space,15,top,PH,Commercial & Investment Real Estate,1178
997,9,office warehouse,13,top,PH,Commercial & Investment Real Estate,1178
998,10,club manila east,12,top,PH,Commercial & Investment Real Estate,1178
999,11,commercial space for rent,9,top,PH,Commercial & Investment Real Estate,1178
1000,12,office space for rent,8,top,PH,Commercial & Investment Real Estate,1178
1001,13,manila east taytay,7,top,PH,Commercial & Investment Real Estate,1178
1002,14,commercial real estate,7,top,PH,Commercial & Investment Real Estate,1178
1003,15,investment property,6,top,PH,Commercial & Investment Real Estate,1178
1004,16,commercial building,6,top,PH,Commercial & Investment Real Estate,1178
1005,17,taytay market,5,top,PH,Commercial & Investment Real Estate,1178
1006,18,ffff,5,top,PH,Commercial & Investment Real Estate,1178
1007,19,jll,5,top,PH,Commercial & Investment Real Estate,1178
1008,20,siena college,4,top,PH,Commercial & Investment Real Estate,1178
1009,21,ff,4,top,PH,Commercial & Investment Real Estate,1178
1010,22,siena college taytay,4,top,PH,Commercial & Investment Real Estate,1178
1011,23,commerce center,4,top,PH,Commercial & Investment Real Estate,1178
1012,24,google,4,top,PH,Commercial & Investment Real Estate,1178
1013,0,samgyupsalamat taytay,Breakout,rising,PH,Commercial & Investment Real Estate,1178
1014,1,taytay mayor 2019,Breakout,rising,PH,Commercial & Investment Real Estate,1178
1015,2,commerce and industry plaza,Breakout,rising,PH,Commercial & Investment Real Estate,1178
1016,3,taytay night market schedule 2019,Breakout,rising,PH,Commercial & Investment Real Estate,1178
1017,4,world commerce place,Breakout,rising,PH,Commercial & Investment Real Estate,1178
1018,5,for lease in tagalog,+300%,rising,PH,Commercial & Investment Real Estate,1178
1019,6,taytay mayor,+250%,rising,PH,Commercial & Investment Real Estate,1178
1020,7,ncba taytay,+180%,rising,PH,Commercial & Investment Real Estate,1178
1021,8,commercial real estate,+160%,rising,PH,Commercial & Investment Real Estate,1178
1022,9,office space,+140%,rising,PH,Commercial & Investment Real Estate,1178
1023,10,for lease,+110%,rising,PH,Commercial & Investment Real Estate,1178
1024,11,office space for rent,+100%,rising,PH,Commercial & Investment Real Estate,1178
1025,12,for lease meaning,+90%,rising,PH,Commercial & Investment Real Estate,1178
1026,13,bir taytay,+90%,rising,PH,Commercial & Investment Real Estate,1178
1027,14,commerce course,+90%,rising,PH,Commercial & Investment Real Estate,1178
1028,15,jll,+80%,rising,PH,Commercial & Investment Real Estate,1178
1029,16,national bookstore,+70%,rising,PH,Commercial & Investment Real Estate,1178
1030,17,real estate,+60%,rising,PH,Commercial & Investment Real Estate,1178
1031,18,commercial building,+40%,rising,PH,Commercial & Investment Real Estate,1178
1032,19,santos knight frank,+40%,rising,PH,Commercial & Investment Real Estate,1178
1033,0,shoppee,100,top,PH,Cosmetology & Beauty Professionals,147
1034,1,shoppe,32,top,PH,Cosmetology & Beauty Professionals,147
1035,2,shopee,17,top,PH,Cosmetology & Beauty Professionals,147
1036,3,shoppee ph,4,top,PH,Cosmetology & Beauty Professionals,147
1037,4,lazada,3,top,PH,Cosmetology & Beauty Professionals,147
1038,5,waxing salon,2,top,PH,Cosmetology & Beauty Professionals,147
1039,6,shoope,2,top,PH,Cosmetology & Beauty Professionals,147
1040,7,tf,2,top,PH,Cosmetology & Beauty Professionals,147
1041,8,shoppee.com ph,2,top,PH,Cosmetology & Beauty Professionals,147
1042,9,shoppe online,2,top,PH,Cosmetology & Beauty Professionals,147
1043,10,pedicure,2,top,PH,Cosmetology & Beauty Professionals,147
1044,11,magsaysay careers,2,top,PH,Cosmetology & Beauty Professionals,147
1045,12,online shoppee,2,top,PH,Cosmetology & Beauty Professionals,147
1046,13,youtube,1,top,PH,Cosmetology & Beauty Professionals,147
1047,14,shoppee com,1,top,PH,Cosmetology & Beauty Professionals,147
1048,15,lay bare,1,top,PH,Cosmetology & Beauty Professionals,147
1049,16,shoppee .com,1,top,PH,Cosmetology & Beauty Professionals,147
1050,17,lazada ph,1,top,PH,Cosmetology & Beauty Professionals,147
1051,18,shoppe ph,1,top,PH,Cosmetology & Beauty Professionals,147
1052,19,medical technologist,1,top,PH,Cosmetology & Beauty Professionals,147
1053,20,beauty salon,1,top,PH,Cosmetology & Beauty Professionals,147
1054,21,google,1,top,PH,Cosmetology & Beauty Professionals,147
1055,22,shopee 12.12,1,top,PH,Cosmetology & Beauty Professionals,147
1056,23,shope,1,top,PH,Cosmetology & Beauty Professionals,147
1057,24,shoppe app,1,top,PH,Cosmetology & Beauty Professionals,147
1058,0,shoppee .com,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1059,1,shoichi,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1060,2,shoichi pbb,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1061,3,shoichi oka,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1062,4,shopee 12.12 sale 2019,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1063,5,ala ala lyrics,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1064,6,gabby salao,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1065,7,ala ala lyrics mm madrigal,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1066,8,o shoppe,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1067,9,ltp careers,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1068,10,pedicure meaning,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1069,11,google translate,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1070,12,shoppe apps,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1071,13,hair spa treatment,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1072,14,eri shoppe,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1073,15,shopee 11.11,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1074,16,beauty salon near me,Breakout,rising,PH,Cosmetology & Beauty Professionals,147
1075,17,health information system for medical laboratory science,"+3,000%",rising,PH,Cosmetology & Beauty Professionals,147
1076,18,shoppee. com,"+3,000%",rising,PH,Cosmetology & Beauty Professionals,147
1077,19,kevlo skin clinic,"+2,950%",rising,PH,Cosmetology & Beauty Professionals,147
1078,20,shoppeeonline,"+2,950%",rising,PH,Cosmetology & Beauty Professionals,147
1079,21,pedicure design,"+2,950%",rising,PH,Cosmetology & Beauty Professionals,147
1080,22,mayon clinical laboratory & medical services,"+2,950%",rising,PH,Cosmetology & Beauty Professionals,147
1081,23,sh,"+2,950%",rising,PH,Cosmetology & Beauty Professionals,147
1082,24,laybare,+550%,rising,PH,Cosmetology & Beauty Professionals,147
1083,0,generic,100,top,PH,Drugs & Medications,646
1084,1,ibuprofen,46,top,PH,Drugs & Medications,646
1085,2,amoxicillin,37,top,PH,Drugs & Medications,646
1086,3,cefuroxime,32,top,PH,Drugs & Medications,646
1087,4,advil,31,top,PH,Drugs & Medications,646
1088,5,mefenamic,30,top,PH,Drugs & Medications,646
1089,6,amoxiclav,30,top,PH,Drugs & Medications,646
1090,7,erceflora,28,top,PH,Drugs & Medications,646
1091,8,prescription,28,top,PH,Drugs & Medications,646
1092,9,clindamycin,27,top,PH,Drugs & Medications,646
1093,10,co amoxiclav,27,top,PH,Drugs & Medications,646
1094,11,ciprofloxacin,26,top,PH,Drugs & Medications,646
1095,12,tramadol,23,top,PH,Drugs & Medications,646
1096,13,omeprazole,23,top,PH,Drugs & Medications,646
1097,14,viagra,20,top,PH,Drugs & Medications,646
1098,15,sinecod,20,top,PH,Drugs & Medications,646
1099,16,amlodipine,18,top,PH,Drugs & Medications,646
1100,17,mefenamic acid,18,top,PH,Drugs & Medications,646
1101,18,cefalexin,17,top,PH,Drugs & Medications,646
1102,19,azithromycin,16,top,PH,Drugs & Medications,646
1103,20,doxycycline,16,top,PH,Drugs & Medications,646
1104,21,sinecod forte,15,top,PH,Drugs & Medications,646
1105,22,iterax,15,top,PH,Drugs & Medications,646
1106,23,norgesic,15,top,PH,Drugs & Medications,646
1107,24,aspirin,14,top,PH,Drugs & Medications,646
1108,0,porn addiction side effects,Breakout,rising,PH,Drugs & Medications,646
1109,1,sabito,Breakout,rising,PH,Drugs & Medications,646
1110,2,viagra means,"+4,800%",rising,PH,Drugs & Medications,646
1111,3,lorax,"+3,750%",rising,PH,Drugs & Medications,646
1112,4,muscle relaxant meds,"+1,800%",rising,PH,Drugs & Medications,646
1113,5,ipratropium,"+1,800%",rising,PH,Drugs & Medications,646
1114,6,junel,+750%,rising,PH,Drugs & Medications,646
1115,7,sildenafil citrate,+600%,rising,PH,Drugs & Medications,646
1116,8,topson,+500%,rising,PH,Drugs & Medications,646
1117,9,ativan,+450%,rising,PH,Drugs & Medications,646
1118,10,fluimucil tablet,+400%,rising,PH,Drugs & Medications,646
1119,11,advil uses,+250%,rising,PH,Drugs & Medications,646
1120,12,tramadol indication,+200%,rising,PH,Drugs & Medications,646
1121,13,ambien,+190%,rising,PH,Drugs & Medications,646
1122,14,lbc cash on delivery,+180%,rising,PH,Drugs & Medications,646
1123,15,given,+170%,rising,PH,Drugs & Medications,646
1124,16,voltaren gel,+150%,rising,PH,Drugs & Medications,646
1125,17,robust side effect,+130%,rising,PH,Drugs & Medications,646
1126,18,famotidine,+120%,rising,PH,Drugs & Medications,646
1127,19,muscle relaxant,+110%,rising,PH,Drugs & Medications,646
1128,20,ponstan,+110%,rising,PH,Drugs & Medications,646
1129,21,levophed,+110%,rising,PH,Drugs & Medications,646
1130,22,azithromycin indication,+110%,rising,PH,Drugs & Medications,646
1131,23,erceflora vial,+110%,rising,PH,Drugs & Medications,646
1132,24,fleet enema,+110%,rising,PH,Drugs & Medications,646
1133,0,paypal,100,top,PH,E-Commerce Services,340
1134,1,payment,72,top,PH,E-Commerce Services,340
1135,2,gcash,52,top,PH,E-Commerce Services,340
1136,3,transfer,40,top,PH,E-Commerce Services,340
1137,4,western union,37,top,PH,E-Commerce Services,340
1138,5,shopify,20,top,PH,E-Commerce Services,340
1139,6,money transfer,16,top,PH,E-Commerce Services,340
1140,7,paypal account,13,top,PH,E-Commerce Services,340
1141,8,airasia,13,top,PH,E-Commerce Services,340
1142,9,airasia promo,13,top,PH,E-Commerce Services,340
1143,10,bdo,11,top,PH,E-Commerce Services,340
1144,11,google,11,top,PH,E-Commerce Services,340
1145,12,globe,11,top,PH,E-Commerce Services,340
1146,13,paymaya,11,top,PH,E-Commerce Services,340
1147,14,bpi,10,top,PH,E-Commerce Services,340
1148,15,moneygram,10,top,PH,E-Commerce Services,340
1149,16,gcash cash in,8,top,PH,E-Commerce Services,340
1150,17,gcash paypal,8,top,PH,E-Commerce Services,340
1151,18,accept,8,top,PH,E-Commerce Services,340
1152,19,paypal to gcash,7,top,PH,E-Commerce Services,340
1153,20,bills payment,7,top,PH,E-Commerce Services,340
1154,21,philippines money,7,top,PH,E-Commerce Services,340
1155,22,ecommerce,7,top,PH,E-Commerce Services,340
1156,23,payments,7,top,PH,E-Commerce Services,340
1157,24,western union near me,6,top,PH,E-Commerce Services,340
1158,0,sogie bill,Breakout,rising,PH,E-Commerce Services,340
1159,1,gcash cash in fee,Breakout,rising,PH,E-Commerce Services,340
1160,2,gcash save money,Breakout,rising,PH,E-Commerce Services,340
1161,3,how to put money in gcash,Breakout,rising,PH,E-Commerce Services,340
1162,4,the mini pay,Breakout,rising,PH,E-Commerce Services,340
1163,5,krispy kreme promo 2019,Breakout,rising,PH,E-Commerce Services,340
1164,6,sogie bill pros and cons,Breakout,rising,PH,E-Commerce Services,340
1165,7,how to pay cashalo,Breakout,rising,PH,E-Commerce Services,340
1166,8,chrome.google.com webstore,Breakout,rising,PH,E-Commerce Services,340
1167,9,endo bill,Breakout,rising,PH,E-Commerce Services,340
1168,10,clickpay vision x,Breakout,rising,PH,E-Commerce Services,340
1169,11,air asia promo 2020,"+3,650%",rising,PH,E-Commerce Services,340
1170,12,true money padala,"+3,150%",rising,PH,E-Commerce Services,340
1171,13,paraya lyrics,"+2,950%",rising,PH,E-Commerce Services,340
1172,14,how to send money from paymaya to smart padala,"+2,950%",rising,PH,E-Commerce Services,340
1173,15,western union logo,"+2,850%",rising,PH,E-Commerce Services,340
1174,16,western union near me open today,"+2,700%",rising,PH,E-Commerce Services,340
1175,17,cada shop,"+2,200%",rising,PH,E-Commerce Services,340
1176,18,airasia promo june 2019,"+2,100%",rising,PH,E-Commerce Services,340
1177,19,aunicaj pay login,"+1,450%",rising,PH,E-Commerce Services,340
1178,20,airasia promo 2019 domestic,"+1,400%",rising,PH,E-Commerce Services,340
1179,21,gcash bank transfer,"+1,150%",rising,PH,E-Commerce Services,340
1180,22,airasia promo 2019,+750%,rising,PH,E-Commerce Services,340
1181,23,codashop,+450%,rising,PH,E-Commerce Services,340
1182,24,remotask,+300%,rising,PH,E-Commerce Services,340
1183,0,charger,100,top,PH,Electronic Accessories,1192
1184,1,cable,99,top,PH,Electronic Accessories,1192
1185,2,sky,42,top,PH,Electronic Accessories,1192
1186,3,sky cable,38,top,PH,Electronic Accessories,1192
1187,4,charging,31,top,PH,Electronic Accessories,1192
1188,5,laptop,31,top,PH,Electronic Accessories,1192
1189,6,tv remote,21,top,PH,Electronic Accessories,1192
1190,7,wire,17,top,PH,Electronic Accessories,1192
1191,8,powerbank,16,top,PH,Electronic Accessories,1192
1192,9,bracket,15,top,PH,Electronic Accessories,1192
1193,10,universal remote,15,top,PH,Electronic Accessories,1192
1194,11,hdmi,15,top,PH,Electronic Accessories,1192
1195,12,remote control,14,top,PH,Electronic Accessories,1192
1196,13,kramer,12,top,PH,Electronic Accessories,1192
1197,14,samsung charger,11,top,PH,Electronic Accessories,1192
1198,15,abl,11,top,PH,Electronic Accessories,1192
1199,16,cord,10,top,PH,Electronic Accessories,1192
1200,17,tnc,10,top,PH,Electronic Accessories,1192
1201,18,wireless charger,10,top,PH,Electronic Accessories,1192
1202,19,iphone charger,9,top,PH,Electronic Accessories,1192
1203,20,sky cable hotline,9,top,PH,Electronic Accessories,1192
1204,21,battery charger,9,top,PH,Electronic Accessories,1192
1205,22,usb charger,9,top,PH,Electronic Accessories,1192
1206,23,charger type c,8,top,PH,Electronic Accessories,1192
1207,24,tv bracket,8,top,PH,Electronic Accessories,1192
1208,0,abl 2019,Breakout,rising,PH,Electronic Accessories,1192
1209,1,abl standings 2019,Breakout,rising,PH,Electronic Accessories,1192
1210,2,samsung a50,Breakout,rising,PH,Electronic Accessories,1192
1211,3,kramer new house,Breakout,rising,PH,Electronic Accessories,1192
1212,4,xiaomi powerbank,Breakout,rising,PH,Electronic Accessories,1192
1213,5,fire tv remote,Breakout,rising,PH,Electronic Accessories,1192
1214,6,death stranding review,Breakout,rising,PH,Electronic Accessories,1192
1215,7,sma connector,Breakout,rising,PH,Electronic Accessories,1192
1216,8,gi wire,Breakout,rising,PH,Electronic Accessories,1192
1217,9,skycable online payment,Breakout,rising,PH,Electronic Accessories,1192
1218,10,kramer new house location,Breakout,rising,PH,Electronic Accessories,1192
1219,11,kimstore powerbank,Breakout,rising,PH,Electronic Accessories,1192
1220,12,team kramer new house location,Breakout,rising,PH,Electronic Accessories,1192
1221,13,type b charger,Breakout,rising,PH,Electronic Accessories,1192
1222,14,tnc vs vg,Breakout,rising,PH,Electronic Accessories,1192
1223,15,brandy kramer,Breakout,rising,PH,Electronic Accessories,1192
1224,16,samsung power bank 10000mah price,Breakout,rising,PH,Electronic Accessories,1192
1225,17,nba bracket 2019,Breakout,rising,PH,Electronic Accessories,1192
1226,18,ft to m,Breakout,rising,PH,Electronic Accessories,1192
1227,19,cble result 2019,"+2,800%",rising,PH,Electronic Accessories,1192
1228,20,iphone xs max waterproof,"+2,800%",rising,PH,Electronic Accessories,1192
1229,21,iphone 11 waterproof,"+2,800%",rising,PH,Electronic Accessories,1192
1230,22,feed me laptop,"+2,800%",rising,PH,Electronic Accessories,1192
1231,23,sky cable customer service chat,"+2,800%",rising,PH,Electronic Accessories,1192
1232,24,cr2032,"+2,800%",rising,PH,Electronic Accessories,1192
1233,0,arduino,100,top,PH,Electronic Components,742
1234,1,capacitor,77,top,PH,Electronic Components,742
1235,2,10 000 hours,37,top,PH,Electronic Components,742
1236,3,diode,35,top,PH,Electronic Components,742
1237,4,resistance,34,top,PH,Electronic Components,742
1238,5,avr,33,top,PH,Electronic Components,742
1239,6,10 000 hours lyrics,29,top,PH,Electronic Components,742
1240,7,10 000 reasons,28,top,PH,Electronic Components,742
1241,8,voltage,28,top,PH,Electronic Components,742
1242,9,encoder,25,top,PH,Electronic Components,742
1243,10,"10,000",22,top,PH,Electronic Components,742
1244,11,10 000 reasons lyrics,17,top,PH,Electronic Components,742
1245,12,resistor,16,top,PH,Electronic Components,742
1246,13,twi,16,top,PH,Electronic Components,742
1247,14,rs components,15,top,PH,Electronic Components,742
1248,15,google,13,top,PH,Electronic Components,742
1249,16,arduino uno,13,top,PH,Electronic Components,742
1250,17,arduino projects,12,top,PH,Electronic Components,742
1251,18,inductor,11,top,PH,Electronic Components,742
1252,19,aldo,11,top,PH,Electronic Components,742
1253,20,capacitors,11,top,PH,Electronic Components,742
1254,21,di,10,top,PH,Electronic Components,742
1255,22,pines,10,top,PH,Electronic Components,742
1256,23,emt,10,top,PH,Electronic Components,742
1257,24,electric current,9,top,PH,Electronic Components,742
1258,0,"10,000 hours",Breakout,rising,PH,Electronic Components,742
1259,1,10 000 hours lyrics justin bieber,Breakout,rising,PH,Electronic Components,742
1260,2,"10,000 hours lyrics",Breakout,rising,PH,Electronic Components,742
1261,3,10 000 hours chords,Breakout,rising,PH,Electronic Components,742
1262,4,220 usd to php,Breakout,rising,PH,Electronic Components,742
1263,5,metro pines inn,Breakout,rising,PH,Electronic Components,742
1264,6,aldos,Breakout,rising,PH,Electronic Components,742
1265,7,memories lyrics,Breakout,rising,PH,Electronic Components,742
1266,8,commutation meaning,Breakout,rising,PH,Electronic Components,742
1267,9,emi yazaki,Breakout,rising,PH,Electronic Components,742
1268,10,10 000 hours lyrics,Breakout,rising,PH,Electronic Components,742
1269,11,di natunawan,"+4,000%",rising,PH,Electronic Components,742
1270,12,rs components corporation,"+4,000%",rising,PH,Electronic Components,742
1271,13,mordekaiser rework,"+3,900%",rising,PH,Electronic Components,742
1272,14,auto clicker,"+3,900%",rising,PH,Electronic Components,742
1273,15,10 000 hours,"+1,600%",rising,PH,Electronic Components,742
1274,16,encoder meaning,+500%,rising,PH,Electronic Components,742
1275,17,10000 hours lyrics,+450%,rising,PH,Electronic Components,742
1276,18,avr price,+450%,rising,PH,Electronic Components,742
1277,19,resistance meaning,+450%,rising,PH,Electronic Components,742
1278,20,micromatic,+450%,rising,PH,Electronic Components,742
1279,21,aldo ph,+450%,rising,PH,Electronic Components,742
1280,22,fuel cell,+350%,rising,PH,Electronic Components,742
1281,23,goo,+250%,rising,PH,Electronic Components,742
1282,24,imrad format,+250%,rising,PH,Electronic Components,742
1283,0,mbasic,100,top,PH,Electronics & Electrical,434
1284,1,battery,57,top,PH,Electronics & Electrical,434
1285,2,electrical,26,top,PH,Electronics & Electrical,434
1286,3,circuit,25,top,PH,Electronics & Electrical,434
1287,4,voltage,18,top,PH,Electronics & Electrical,434
1288,5,meter,15,top,PH,Electronics & Electrical,434
1289,6,power supply,15,top,PH,Electronics & Electrical,434
1290,7,sequence,15,top,PH,Electronics & Electrical,434
1291,8,relay,14,top,PH,Electronics & Electrical,434
1292,9,arduino,13,top,PH,Electronics & Electrical,434
1293,10,inverter,13,top,PH,Electronics & Electrical,434
1294,11,current,12,top,PH,Electronics & Electrical,434
1295,12,fiber,11,top,PH,Electronics & Electrical,434
1296,13,capacitor,11,top,PH,Electronics & Electrical,434
1297,14,sensor,10,top,PH,Electronics & Electrical,434
1298,15,wiring diagram,9,top,PH,Electronics & Electrical,434
1299,16,measurement,9,top,PH,Electronics & Electrical,434
1300,17,dc,8,top,PH,Electronics & Electrical,434
1301,18,diode,8,top,PH,Electronics & Electrical,434
1302,19,lbm,8,top,PH,Electronics & Electrical,434
1303,20,google,8,top,PH,Electronics & Electrical,434
1304,21,arithmetic sequence,7,top,PH,Electronics & Electrical,434
1305,22,youtube,7,top,PH,Electronics & Electrical,434
1306,23,multimeter,6,top,PH,Electronics & Electrical,434
1307,24,components,6,top,PH,Electronics & Electrical,434
1308,0,10 000 hours lyrics,Breakout,rising,PH,Electronics & Electrical,434
1309,1,michael dutchi libranda,Breakout,rising,PH,Electronics & Electrical,434
1310,2,energizer phone,Breakout,rising,PH,Electronics & Electrical,434
1311,3,mbasic facebook message,"+4,650%",rising,PH,Electronics & Electrical,434
1312,4,sogie means,"+4,550%",rising,PH,Electronics & Electrical,434
1313,5,v cut,"+3,400%",rising,PH,Electronics & Electrical,434
1314,6,samsung s11,"+3,400%",rising,PH,Electronics & Electrical,434
1315,7,1hp to watts,"+2,400%",rising,PH,Electronics & Electrical,434
1316,8,"10,000 hours lyrics","+2,300%",rising,PH,Electronics & Electrical,434
1317,9,crucible,"+2,250%",rising,PH,Electronics & Electrical,434
1318,10,bose einstein condensate,"+1,700%",rising,PH,Electronics & Electrical,434
1319,11,vmos,"+1,100%",rising,PH,Electronics & Electrical,434
1320,12,indak,"+1,100%",rising,PH,Electronics & Electrical,434
1321,13,mbasic fb.com,+800%,rising,PH,Electronics & Electrical,434
1322,14,data studio,+650%,rising,PH,Electronics & Electrical,434
1323,15,motolite near me,+400%,rising,PH,Electronics & Electrical,434
1324,16,xnine,+300%,rising,PH,Electronics & Electrical,434
1325,17,google data studio,+300%,rising,PH,Electronics & Electrical,434
1326,18,tanso,+300%,rising,PH,Electronics & Electrical,434
1327,19,1 meter,+250%,rising,PH,Electronics & Electrical,434
1328,20,sogie,+250%,rising,PH,Electronics & Electrical,434
1329,21,yyt,+200%,rising,PH,Electronics & Electrical,434
1330,22,asea,+200%,rising,PH,Electronics & Electrical,434
1331,23,messen,+190%,rising,PH,Electronics & Electrical,434
1332,24,aldo ph,+180%,rising,PH,Electronics & Electrical,434
1333,0,workout,100,top,PH,Fitness,94
1334,1,gym,88,top,PH,Fitness,94
1335,2,exercise,86,top,PH,Fitness,94
1336,3,fitness,82,top,PH,Fitness,94
1337,4,yoga,63,top,PH,Fitness,94
1338,5,academia,52,top,PH,Fitness,94
1339,6,zumba,48,top,PH,Fitness,94
1340,7,hero academia,45,top,PH,Fitness,94
1341,8,abs,36,top,PH,Fitness,94
1342,9,exercises,34,top,PH,Fitness,94
1343,10,muscle,33,top,PH,Fitness,94
1344,11,my hero academia,29,top,PH,Fitness,94
1345,12,packaging,23,top,PH,Fitness,94
1346,13,anytime fitness,18,top,PH,Fitness,94
1347,14,dumbbell,15,top,PH,Fitness,94
1348,15,zumba dance,13,top,PH,Fitness,94
1349,16,treadmill,13,top,PH,Fitness,94
1350,17,youtube,12,top,PH,Fitness,94
1351,18,aerobic,12,top,PH,Fitness,94
1352,19,fitness first,11,top,PH,Fitness,94
1353,20,boku no hero academia,10,top,PH,Fitness,94
1354,21,physical fitness,10,top,PH,Fitness,94
1355,22,routine,10,top,PH,Fitness,94
1356,23,crossfit,9,top,PH,Fitness,94
1357,24,gym workout,9,top,PH,Fitness,94
1358,0,zumba 2019,Breakout,rising,PH,Fitness,94
1359,1,zumba dance 2019,Breakout,rising,PH,Fitness,94
1360,2,sahaya,Breakout,rising,PH,Fitness,94
1361,3,muscle legends codes,Breakout,rising,PH,Fitness,94
1362,4,youtube fanfest 2019,Breakout,rising,PH,Fitness,94
1363,5,celebrity fitness,Breakout,rising,PH,Fitness,94
1364,6,mt15,Breakout,rising,PH,Fitness,94
1365,7,dumbbell nan kilo moteru,Breakout,rising,PH,Fitness,94
1366,8,volu,"+4,750%",rising,PH,Fitness,94
1367,9,gains system,"+1,150%",rising,PH,Fitness,94
1368,10,auto clicker,+950%,rising,PH,Fitness,94
1369,11,ninjavan own packaging,+400%,rising,PH,Fitness,94
1370,12,plyometrics,+350%,rising,PH,Fitness,94
1371,13,code in weight lifting simulator 3,+350%,rising,PH,Fitness,94
1372,14,yogaplus,+350%,rising,PH,Fitness,94
1373,15,moneymax,+300%,rising,PH,Fitness,94
1374,16,boku no hero academia season 4,+300%,rising,PH,Fitness,94
1375,17,weight lifting simulator 3,+250%,rising,PH,Fitness,94
1376,18,isotonic exercise,+250%,rising,PH,Fitness,94
1377,19,weight lifting simulator 3 codes,+250%,rising,PH,Fitness,94
1378,20,nautilus bar,+200%,rising,PH,Fitness,94
1379,21,weight lifting simulator 3 codes wiki,+200%,rising,PH,Fitness,94
1380,22,roblox,+180%,rising,PH,Fitness,94
1381,23,icarian sea,+150%,rising,PH,Fitness,94
1382,24,pilates near me,+150%,rising,PH,Fitness,94
1383,0,juice,100,top,PH,Food & Drink,71
1384,1,mp3,97,top,PH,Food & Drink,71
1385,2,juice mp3,89,top,PH,Food & Drink,71
1386,3,recipe,70,top,PH,Food & Drink,71
1387,4,jollibee,33,top,PH,Food & Drink,71
1388,5,kadenang ginto,31,top,PH,Food & Drink,71
1389,6,chicken,29,top,PH,Food & Drink,71
1390,7,food,27,top,PH,Food & Drink,71
