,index,topic_title,topic_type,subject,related_topics,geo,keyword,category
0,0,Beer,Alcoholic drink,100,top,PH,Alcoholic Beverages,277
1,1,Alcoholic drink,Topic,96,top,PH,Alcoholic Beverages,277
2,2,Wine,Alcoholic drink,92,top,PH,Alcoholic Beverages,277
3,3,Price,Topic,71,top,PH,Alcoholic Beverages,277
4,4,Recipe,Topic,46,top,PH,Alcoholic Beverages,277
5,5,Philippines,Country in Asia,43,top,PH,Alcoholic Beverages,277
6,6,Whisky,Alcoholic beverages,42,top,PH,Alcoholic Beverages,277
7,7,Martini,Cocktail,39,top,PH,Alcoholic Beverages,277
8,8,Gin,Alcoholic drink,32,top,PH,Alcoholic Beverages,277
9,9,Cocktail,Drink,29,top,PH,Alcoholic Beverages,277
10,10,Liquor,Infused spirit style,26,top,PH,Alcoholic Beverages,277
11,11,Alcohol by volume,Topic,24,top,PH,Alcoholic Beverages,277
12,12,Meaning,Topic,23,top,PH,Alcoholic Beverages,277
13,13,Definition,Topic,23,top,PH,Alcoholic Beverages,277
14,14,Vodka,Alcoholic beverages,22,top,PH,Alcoholic Beverages,277
15,15,San Miguel Beer,Topic,21,top,PH,Alcoholic Beverages,277
16,16,Tequila,Alcoholic beverage,21,top,PH,Alcoholic Beverages,277
17,17,Barangay Ginebra San Miguel,Basketball team,21,top,PH,Alcoholic Beverages,277
18,18,Hangover,Topic,20,top,PH,Alcoholic Beverages,277
19,19,Johnnie Walker,Topic,20,top,PH,Alcoholic Beverages,277
20,20,Bar,Drinking establishment type,19,top,PH,Alcoholic Beverages,277
21,21,Brewery,Topic,17,top,PH,Alcoholic Beverages,277
22,22,Rum,Alcoholic beverage,17,top,PH,Alcoholic Beverages,277
23,23,Bacardi,Company,16,top,PH,Alcoholic Beverages,277
24,24,Bottle,Beer container,16,top,PH,Alcoholic Beverages,277
25,0,Meralco Bolts,Basketball team,"+1,000%",rising,PH,Alcoholic Beverages,277
26,1,Pornhub,Website,+200%,rising,PH,Alcoholic Beverages,277
27,2,Rémy Martin,Topic,+180%,rising,PH,Alcoholic Beverages,277
28,3,Percentage,Topic,+160%,rising,PH,Alcoholic Beverages,277
29,4,Anime,Topic,+160%,rising,PH,Alcoholic Beverages,277
30,5,Cider,Beverage,+140%,rising,PH,Alcoholic Beverages,277
31,6,Martini,Cocktail,+130%,rising,PH,Alcoholic Beverages,277
32,7,Dalmore distillery,Bank,+130%,rising,PH,Alcoholic Beverages,277
33,8,Mobile phone,Topic,+130%,rising,PH,Alcoholic Beverages,277
34,9,Barley,Cereal grain,+120%,rising,PH,Alcoholic Beverages,277
35,10,Wine tasting,Topic,+120%,rising,PH,Alcoholic Beverages,277
36,11,Magnolia Hotshots,Basketball team,+110%,rising,PH,Alcoholic Beverages,277
37,12,Cheese,Dairy product,+100%,rising,PH,Alcoholic Beverages,277
38,13,World,Topic,+100%,rising,PH,Alcoholic Beverages,277
39,14,Smoking,Topic,+80%,rising,PH,Alcoholic Beverages,277
40,15,United States,Country in North America,+80%,rising,PH,Alcoholic Beverages,277
41,16,Instagram,Social networking service,+70%,rising,PH,Alcoholic Beverages,277
42,17,Prague,Capital of the Czech Republic,+70%,rising,PH,Alcoholic Beverages,277
43,18,Ingredient,Topic,+60%,rising,PH,Alcoholic Beverages,277
44,19,Alfonso,Municipality in the Philippines,+60%,rising,PH,Alcoholic Beverages,277
45,20,Red,Color,+60%,rising,PH,Alcoholic Beverages,277
46,21,Stout,Beer,+60%,rising,PH,Alcoholic Beverages,277
47,22,Bacardi 151,Topic,+60%,rising,PH,Alcoholic Beverages,277
48,23,Gift,Money,+60%,rising,PH,Alcoholic Beverages,277
49,24,Tiger Beer,Topic,+60%,rising,PH,Alcoholic Beverages,277
50,0,Shoe,Shoe,100,top,PH,Apparel,68
51,1,Lazada Group,Company,70,top,PH,Apparel,68
52,2,Clothing,Topic,52,top,PH,Apparel,68
53,3,Nike,Footwear manufacturing company,49,top,PH,Apparel,68
54,4,Philippines,Country in Asia,46,top,PH,Apparel,68
55,5,Woman,Topic,46,top,PH,Apparel,68
56,6,Dress,Garment,46,top,PH,Apparel,68
57,7,Man,Topic,41,top,PH,Apparel,68
58,8,Adidas,Design company,40,top,PH,Apparel,68
59,9,Price,Topic,36,top,PH,Apparel,68
60,10,Bag,Topic,36,top,PH,Apparel,68
61,11,Shirt,Garment,31,top,PH,Apparel,68
62,12,T-shirt,Clothing,29,top,PH,Apparel,68
63,13,Watch,Topic,22,top,PH,Apparel,68
64,14,Design,Topic,20,top,PH,Apparel,68
65,15,Trousers,Clothing,19,top,PH,Apparel,68
66,16,Shopping mall,Topic,18,top,PH,Apparel,68
67,17,Female,Topic,16,top,PH,Apparel,68
68,18,Size,Topic,16,top,PH,Apparel,68
69,19,Meaning,Topic,16,top,PH,Apparel,68
70,20,Girl,Topic,14,top,PH,Apparel,68
71,21,Black,Color,14,top,PH,Apparel,68
72,22,Sales,Topic,14,top,PH,Apparel,68
73,23,Jacket,Garment,14,top,PH,Apparel,68
74,24,Definition,Topic,13,top,PH,Apparel,68
75,0,Light-on-dark color scheme,Topic,Breakout,rising,PH,Apparel,68
76,1,Facebook Messenger,Topic,+200%,rising,PH,Apparel,68
77,2,adidas Originals YEEZY Boost 350,Shoe,+170%,rising,PH,Apparel,68
78,3,Mobile Legends: Bang Bang,Mobile game,+150%,rising,PH,Apparel,68
79,4,Nike Air Max 97,Shoe,+100%,rising,PH,Apparel,68
80,5,Nike Air Force,Shoe,+90%,rising,PH,Apparel,68
81,6,Designer,Topic,+90%,rising,PH,Apparel,68
82,7,Adidas Yeezy,Shoe,+70%,rising,PH,Apparel,68
83,8,Filipiniana,Topic,+50%,rising,PH,Apparel,68
84,9,Bagets,Film series,+50%,rising,PH,Apparel,68
85,10,Mobile app,Topic,+50%,rising,PH,Apparel,68
86,11,Pornhub,Website,+50%,rising,PH,Apparel,68
87,12,Jewellery,Organization type,+50%,rising,PH,Apparel,68
88,13,Mask,Topic,+50%,rising,PH,Apparel,68
89,14,Hat,Cap,+40%,rising,PH,Apparel,68
90,15,Merchandising,Topic,+40%,rising,PH,Apparel,68
91,16,Pajamas,Clothing,+40%,rising,PH,Apparel,68
92,17,SKECHERS,Company,+40%,rising,PH,Apparel,68
93,18,Onitsuka Tiger,Company,+40%,rising,PH,Apparel,68
94,0,Tailor,Topic,100,top,PH,Apparel Services,1228
95,1,Charcoal,Topic,69,top,PH,Apparel Services,1228
96,2,Dry cleaning,Topic,68,top,PH,Apparel Services,1228
97,3,Cleaning,Topic,43,top,PH,Apparel Services,1228
98,4,Ultrasound,Diagnostic test,42,top,PH,Apparel Services,1228
99,5,3D ultrasound,Medical imaging,40,top,PH,Apparel Services,1228
100,6,Ultrasonography,Diagnostic technique,33,top,PH,Apparel Services,1228
101,7,Clothing,Topic,32,top,PH,Apparel Services,1228
102,8,Philippines,Country in Asia,31,top,PH,Apparel Services,1228
103,9,Embroidered patch,Topic,30,top,PH,Apparel Services,1228
104,10,Service,Topic,29,top,PH,Apparel Services,1228
105,11,Meaning,Topic,27,top,PH,Apparel Services,1228
106,12,Business,Organization type,26,top,PH,Apparel Services,1228
107,13,Dress,Garment,25,top,PH,Apparel Services,1228
108,14,Definition,Topic,23,top,PH,Apparel Services,1228
109,15,Denim,Textile,22,top,PH,Apparel Services,1228
110,16,Valet,Topic,20,top,PH,Apparel Services,1228
111,17,Price,Topic,20,top,PH,Apparel Services,1228
112,18,City,Topic,20,top,PH,Apparel Services,1228
113,19,Zipper,Topic,19,top,PH,Apparel Services,1228
114,20,Suit,Suit,18,top,PH,Apparel Services,1228
115,21,Shoe,Shoe,17,top,PH,Apparel Services,1228
116,22,Bag,Topic,14,top,PH,Apparel Services,1228
117,23,Patch,Computing,14,top,PH,Apparel Services,1228
118,24,Mannequin,Topic,12,top,PH,Apparel Services,1228
119,0,Car,Transportation mode,Breakout,rising,PH,Apparel Services,1228
120,1,Lucky Patcher,Topic,Breakout,rising,PH,Apparel Services,1228
121,2,Laundry room,Topic,Breakout,rising,PH,Apparel Services,1228
122,3,San Francisco,City in California,Breakout,rising,PH,Apparel Services,1228
123,4,Form,Document,Breakout,rising,PH,Apparel Services,1228
124,5,Skokie,Village in Illinois,Breakout,rising,PH,Apparel Services,1228
125,6,Car wash,Topic,Breakout,rising,PH,Apparel Services,1228
126,7,Design,Topic,Breakout,rising,PH,Apparel Services,1228
127,8,Wedding dress,Dress,Breakout,rising,PH,Apparel Services,1228
128,9,Antique,Province,Breakout,rising,PH,Apparel Services,1228
129,10,Filipino,People,Breakout,rising,PH,Apparel Services,1228
130,11,Bonifacio Global City,Topic,Breakout,rising,PH,Apparel Services,1228
131,12,Emma Heming Willis,Model,Breakout,rising,PH,Apparel Services,1228
132,13,Girlfriend,Topic,Breakout,rising,PH,Apparel Services,1228
133,14,.ph,Top-level domain,Breakout,rising,PH,Apparel Services,1228
134,15,Art,Topic,Breakout,rising,PH,Apparel Services,1228
135,16,Cubao,Topic,Breakout,rising,PH,Apparel Services,1228
136,17,Measurement,Discipline,Breakout,rising,PH,Apparel Services,1228
137,18,Shopping,Topic,Breakout,rising,PH,Apparel Services,1228
138,19,White,Color,Breakout,rising,PH,Apparel Services,1228
139,20,Cost,Topic,Breakout,rising,PH,Apparel Services,1228
140,21,Coat,Garment,Breakout,rising,PH,Apparel Services,1228
141,22,YouTube,Video sharing company,Breakout,rising,PH,Apparel Services,1228
142,23,Wardrobe,Topic,Breakout,rising,PH,Apparel Services,1228
143,24,Baguio,City in the Philippines,Breakout,rising,PH,Apparel Services,1228
144,0,Nike,Footwear manufacturing company,100,top,PH,Athletic Apparel,983
145,1,Shoe,Shoe,93,top,PH,Athletic Apparel,983
146,2,Adidas,Design company,58,top,PH,Athletic Apparel,983
147,3,Shorts,Garment,43,top,PH,Athletic Apparel,983
148,4,Air Jordan,Topic,38,top,PH,Athletic Apparel,983
149,5,Onitsuka Tiger,Company,28,top,PH,Athletic Apparel,983
150,6,Philippines,Country in Asia,26,top,PH,Athletic Apparel,983
151,7,Fila,Sportswear company,26,top,PH,Athletic Apparel,983
152,8,Nike Kobe,Shoe,22,top,PH,Athletic Apparel,983
153,9,Woman,Topic,22,top,PH,Athletic Apparel,983
154,10,Price,Topic,20,top,PH,Athletic Apparel,983
155,11,Nike Air Max 97,Shoe,20,top,PH,Athletic Apparel,983
156,12,Trousers,Clothing,20,top,PH,Athletic Apparel,983
157,13,Sneakers,Shoe,19,top,PH,Athletic Apparel,983
158,14,Clothing,Topic,17,top,PH,Athletic Apparel,983
159,15,Under Armour,Footwear company,16,top,PH,Athletic Apparel,983
160,16,Jogging,Topic,15,top,PH,Athletic Apparel,983
161,17,Shirt,Garment,12,top,PH,Athletic Apparel,983
162,18,Sports,Topic,11,top,PH,Athletic Apparel,983
163,19,Man,Topic,10,top,PH,Athletic Apparel,983
164,20,Sports,Film genre,10,top,PH,Athletic Apparel,983
165,21,Nike Air Max,Shoe,10,top,PH,Athletic Apparel,983
166,22,adidas Originals Stan Smith,Shoe,9,top,PH,Athletic Apparel,983
167,23,Nike,Topic,9,top,PH,Athletic Apparel,983
168,24,Sportswear,Clothing,9,top,PH,Athletic Apparel,983
169,0,United Kingdom,Country in Europe,Breakout,rising,PH,Athletic Apparel,983
170,1,Ellesse,Company,Breakout,rising,PH,Athletic Apparel,983
171,2,Emmanuel Macron,President of France,Breakout,rising,PH,Athletic Apparel,983
172,3,Skort,Topic,+600%,rising,PH,Athletic Apparel,983
173,4,Water,Chemical compound,+550%,rising,PH,Athletic Apparel,983
174,5,Nike Skateboarding,Topic,+450%,rising,PH,Athletic Apparel,983
175,6,Mike Muscala,American basketball player,+450%,rising,PH,Athletic Apparel,983
176,7,Emirates,Airline,+250%,rising,PH,Athletic Apparel,983
177,8,Investment,Topic,+250%,rising,PH,Athletic Apparel,983
178,9,Review,Topic,+200%,rising,PH,Athletic Apparel,983
179,10,Volleyball,Sport,+200%,rising,PH,Athletic Apparel,983
180,11,Windbreaker,Topic,+190%,rising,PH,Athletic Apparel,983
181,12,Shopping,Topic,+190%,rising,PH,Athletic Apparel,983
182,13,Off-White,Fashion company,+180%,rising,PH,Athletic Apparel,983
183,14,Tracksuit,Article of clothing,+170%,rising,PH,Athletic Apparel,983
184,15,Tennis,Sport,+170%,rising,PH,Athletic Apparel,983
185,16,ZALORA,Topic,+160%,rising,PH,Athletic Apparel,983
186,17,Three stripes,Topic,+140%,rising,PH,Athletic Apparel,983
187,18,Giannis Antetokounmpo,Basketball player,+130%,rising,PH,Athletic Apparel,983
188,19,Nike Cortez,Shoe,+130%,rising,PH,Athletic Apparel,983
189,20,Gym shorts,Topic,+130%,rising,PH,Athletic Apparel,983
190,21,Leggings,Garment,+120%,rising,PH,Athletic Apparel,983
191,22,Health club,Topic,+110%,rising,PH,Athletic Apparel,983
192,23,Training,Topic,+110%,rising,PH,Athletic Apparel,983
193,24,Nike Air Max 97,Shoe,+110%,rising,PH,Athletic Apparel,983
194,0,Cake,Type of dish,100,top,PH,Baked Goods,907
195,1,Recipe,Topic,34,top,PH,Baked Goods,907
196,2,Bread,Food,17,top,PH,Baked Goods,907
197,3,Cookie,Confection,14,top,PH,Baked Goods,907
198,4,Chocolate,Food,13,top,PH,Baked Goods,907
199,5,Cupcake,Topic,13,top,PH,Baked Goods,907
200,6,Birthday,Topic,12,top,PH,Baked Goods,907
201,7,Cake decorating,Topic,11,top,PH,Baked Goods,907
202,8,Price,Topic,9,top,PH,Baked Goods,907
203,9,Birthday cake,Topic,9,top,PH,Baked Goods,907
204,10,Baking,Topic,9,top,PH,Baked Goods,907
205,11,Goldilocks Bakeshop,Topic,8,top,PH,Baked Goods,907
206,12,Icing,Topic,7,top,PH,Baked Goods,907
207,13,Cheesecake,Sweet,7,top,PH,Baked Goods,907
208,14,How-to,Topic,6,top,PH,Baked Goods,907
209,15,Red Ribbon,Topic,6,top,PH,Baked Goods,907
210,16,Bakery,Topic,5,top,PH,Baked Goods,907
211,17,Pastry,Food,5,top,PH,Baked Goods,907
212,18,Pastel,Color,5,top,PH,Baked Goods,907
213,19,Philippines,Country in Asia,5,top,PH,Baked Goods,907
214,20,Ingredient,Topic,5,top,PH,Baked Goods,907
215,21,Chocolate cake,Cake,5,top,PH,Baked Goods,907
216,22,Banana,Fruit,4,top,PH,Baked Goods,907
217,23,Design,Topic,4,top,PH,Baked Goods,907
218,24,Butter,Dairy product,4,top,PH,Baked Goods,907
219,0,Mobile Legends: Bang Bang,Mobile game,+170%,rising,PH,Baked Goods,907
220,1,Aesthetics,Topic,+110%,rising,PH,Baked Goods,907
221,2,Gold,Chemical element,+100%,rising,PH,Baked Goods,907
222,3,Unicorn,Mythical creature,+100%,rising,PH,Baked Goods,907
223,4,Money,Topic,+90%,rising,PH,Baked Goods,907
224,5,Ketogenic diet,Topic,+90%,rising,PH,Baked Goods,907
225,6,Gluten,Food,+90%,rising,PH,Baked Goods,907
226,7,Baguette,Bread,+80%,rising,PH,Baked Goods,907
227,8,The Boss Baby,2017 film,+80%,rising,PH,Baked Goods,907
228,9,Brown sugar,Sugar,+80%,rising,PH,Baked Goods,907
229,10,PAW Patrol,Animated series,+70%,rising,PH,Baked Goods,907
230,11,Caramia,"Ice cream shop in Makati, Philippines",+70%,rising,PH,Baked Goods,907
231,12,Condensed milk,Dairy product,+70%,rising,PH,Baked Goods,907
232,13,Brand,Topic,+70%,rising,PH,Baked Goods,907
233,14,Torte,Cake,+60%,rising,PH,Baked Goods,907
234,15,SM Supermalls,Shopping mall company,+60%,rising,PH,Baked Goods,907
235,16,Milk,Dairy product,+60%,rising,PH,Baked Goods,907
236,17,Bolo knife,Topic,+50%,rising,PH,Baked Goods,907
237,18,Pumpkin,Squash,+50%,rising,PH,Baked Goods,907
238,19,Lord's Prayer,Prayer,+40%,rising,PH,Baked Goods,907
239,20,All-purpose Flour,Topic,+40%,rising,PH,Baked Goods,907
240,21,Mary Grace Cafe,Topic,+40%,rising,PH,Baked Goods,907
241,22,Egg,Food,+40%,rising,PH,Baked Goods,907
242,0,Bank of the Philippine Islands,Banking company,100,top,PH,Banking,37
243,1,Online and offline,Topic,73,top,PH,Banking,37
244,2,Bank,Topic,58,top,PH,Banking,37
245,3,BTS,Boy band,52,top,PH,Banking,37
246,4,Metrobank,Financial services company,36,top,PH,Banking,37
247,5,Banco de Oro,Retail banking company,36,top,PH,Banking,37
248,6,Security Bank,Private banking company,21,top,PH,Banking,37
249,7,Online banking,Topic,20,top,PH,Banking,37
250,8,Land Bank of the Philippines,Bank,19,top,PH,Banking,37
251,9,Branch,Banking,17,top,PH,Banking,37
252,10,MetroBank,Topic,17,top,PH,Banking,37
253,11,Metro Bank,Retail banking company,17,top,PH,Banking,37
254,12,Metro Bank,Topic,16,top,PH,Banking,37
255,13,Account,Bookkeeping,15,top,PH,Banking,37
256,14,Bank account,Topic,14,top,PH,Banking,37
257,15,Saving,Topic,13,top,PH,Banking,37
258,16,Philippines,Country in Asia,13,top,PH,Banking,37
259,17,Automated teller machine,Topic,12,top,PH,Banking,37
260,18,Google Search,Topic,11,top,PH,Banking,37
261,19,Rizal Commercial Banking Corporation,Commercial banking company,11,top,PH,Banking,37
262,20,Google,Technology company,10,top,PH,Banking,37
263,21,Savings account,Topic,10,top,PH,Banking,37
264,22,Google Account,Topic,10,top,PH,Banking,37
265,23,Chinabank,Banking company,9,top,PH,Banking,37
266,24,United Coconut Planters Bank,Bank,7,top,PH,Banking,37
267,0,CIMB,Bank,"+1,650%",rising,PH,Banking,37
268,1,CIMB,Retail banking company,"+1,250%",rising,PH,Banking,37
269,2,ING Group,Financial services company,+400%,rising,PH,Banking,37
270,3,Moonton,Topic,+250%,rising,PH,Banking,37
271,4,Globe Telecom,Telecommunications company,+120%,rising,PH,Banking,37
272,5,Microsoft Corporation,Technology company,+110%,rising,PH,Banking,37
273,6,Tuguegarao City,City in the Philippines,+80%,rising,PH,Banking,37
274,7,Microsoft account,Topic,+70%,rising,PH,Banking,37
275,8,International Bank Account Number,Topic,+70%,rising,PH,Banking,37
276,9,Payday loan,Topic,+70%,rising,PH,Banking,37
277,10,Cebuana Lhuillier,Company,+70%,rising,PH,Banking,37
278,11,Company,Organization type,+60%,rising,PH,Banking,37
279,12,Mastercard,Financial services company,+60%,rising,PH,Banking,37
280,13,Retail,Topic,+60%,rising,PH,Banking,37
281,14,Bankard,Topic,+60%,rising,PH,Banking,37
282,15,Beta,Topic,+60%,rising,PH,Banking,37
283,16,Funding,Film company role or service,+60%,rising,PH,Banking,37
284,17,MasterCard,Topic,+60%,rising,PH,Banking,37
285,18,Bank of China,Commercial banking company,+50%,rising,PH,Banking,37
286,19,Student,Topic,+40%,rising,PH,Banking,37
287,20,Shopee,E-commerce company,+40%,rising,PH,Banking,37
288,0,Bathroom,Topic,100,top,PH,Bathroom,1365
289,1,Shower,Topic,64,top,PH,Bathroom,1365
290,2,Tap,Valve,39,top,PH,Bathroom,1365
291,3,Bathtub,Topic,35,top,PH,Bathroom,1365
292,4,Design,Topic,31,top,PH,Bathroom,1365
293,5,Towel,Topic,22,top,PH,Bathroom,1365
294,6,Sink,Topic,15,top,PH,Bathroom,1365
295,7,Contemplation,Topic,14,top,PH,Bathroom,1365
296,8,Door,Topic,13,top,PH,Bathroom,1365
297,9,Philippines,Country in Asia,12,top,PH,Bathroom,1365
298,10,Toilet,Topic,9,top,PH,Bathroom,1365
299,11,Tile,Topic,9,top,PH,Bathroom,1365
300,12,Room,Topic,8,top,PH,Bathroom,1365
301,13,Price,Topic,8,top,PH,Bathroom,1365
302,14,Lowboy,Topic,7,top,PH,Bathroom,1365
303,15,Table,Furniture,6,top,PH,Bathroom,1365
304,16,Bitcoin faucet,Topic,6,top,PH,Bathroom,1365
305,17,Definition,Topic,6,top,PH,Bathroom,1365
306,18,Hotel,Building function,6,top,PH,Bathroom,1365
307,19,Meaning,Topic,6,top,PH,Bathroom,1365
308,20,Glass,Visual art form,6,top,PH,Bathroom,1365
309,21,Kitchen,Topic,6,top,PH,Bathroom,1365
310,22,Bitcoin,Currency,5,top,PH,Bathroom,1365
311,23,Bathing,Topic,5,top,PH,Bathroom,1365
312,24,Toilet,Room,5,top,PH,Bathroom,1365
313,0,Song,Composition type,Breakout,rising,PH,Bathroom,1365
314,1,Mat,Topic,Breakout,rising,PH,Bathroom,1365
315,2,Zen,Topic,Breakout,rising,PH,Bathroom,1365
316,3,Electricity,Topic,Breakout,rising,PH,Bathroom,1365
317,4,Shopee,E-commerce company,Breakout,rising,PH,Bathroom,1365
318,5,Makati,City in the Philippines,Breakout,rising,PH,Bathroom,1365
319,6,Soap,Topic,Breakout,rising,PH,Bathroom,1365
320,7,Satin,Weave,Breakout,rising,PH,Bathroom,1365
321,8,Minecraft,Topic,"+4,550%",rising,PH,Bathroom,1365
322,9,Nadine Lustre,Actress,"+4,550%",rising,PH,Bathroom,1365
323,10,Minecraft,Video game,"+4,450%",rising,PH,Bathroom,1365
324,11,Code,Topic,"+4,450%",rising,PH,Bathroom,1365
325,12,Measurement,Discipline,"+4,450%",rising,PH,Bathroom,1365
326,13,rag,Topic,"+4,350%",rising,PH,Bathroom,1365
327,14,Renovation,Topic,"+1,000%",rising,PH,Bathroom,1365
328,15,Ewan Ko,Song by Soapdish,+700%,rising,PH,Bathroom,1365
329,16,Bidet,Topic,+600%,rising,PH,Bathroom,1365
330,17,Interior design,Project role,+500%,rising,PH,Bathroom,1365
331,18,Flower,Topic,+400%,rising,PH,Bathroom,1365
332,19,Voyeurism,Topic,+400%,rising,PH,Bathroom,1365
333,20,Japan,Country in East Asia,+350%,rising,PH,Bathroom,1365
334,21,Infant,Topic,+350%,rising,PH,Bathroom,1365
335,22,Accessible bathtub,Topic,+350%,rising,PH,Bathroom,1365
336,23,Rat,Rodent,+350%,rising,PH,Bathroom,1365
337,24,Family,Topic,+300%,rising,PH,Bathroom,1365
338,0,Tattoo,Art form,100,top,PH,Beauty & Fitness,44
339,1,Hairstyle,Topic,82,top,PH,Beauty & Fitness,44
340,2,Philippines,Country in Asia,58,top,PH,Beauty & Fitness,44
341,3,Skin,Topic,47,top,PH,Beauty & Fitness,44
342,4,Facebook,Social media service,45,top,PH,Beauty & Fitness,44
343,5,Design,Topic,42,top,PH,Beauty & Fitness,44
344,6,Cosmetics,Topic,39,top,PH,Beauty & Fitness,44
345,7,Man,Topic,37,top,PH,Beauty & Fitness,44
346,8,Color,Topic,37,top,PH,Beauty & Fitness,44
347,9,Shopee,E-commerce company,34,top,PH,Beauty & Fitness,44
348,10,Beauty Pageant,Topic,34,top,PH,Beauty & Fitness,44
349,11,Exercise,Topic,34,top,PH,Beauty & Fitness,44
350,12,Face,Topic,34,top,PH,Beauty & Fitness,44
351,13,Price,Topic,32,top,PH,Beauty & Fitness,44
352,14,Meaning,Topic,28,top,PH,Beauty & Fitness,44
353,15,Woman,Topic,28,top,PH,Beauty & Fitness,44
354,16,Massage,Topic,28,top,PH,Beauty & Fitness,44
355,17,Perfume,Topic,25,top,PH,Beauty & Fitness,44
356,18,Cream,Pharmacy,25,top,PH,Beauty & Fitness,44
357,19,Definition,Topic,24,top,PH,Beauty & Fitness,44
358,20,Acne,Disease or medical condition,24,top,PH,Beauty & Fitness,44
359,21,Human hair color,Color,21,top,PH,Beauty & Fitness,44
360,22,Nail,Topic,21,top,PH,Beauty & Fitness,44
361,23,Oil,Topic,20,top,PH,Beauty & Fitness,44
362,24,Halik,Philippine drama series,18,top,PH,Beauty & Fitness,44
363,0,Pineapple,Fruit,+350%,rising,PH,Beauty & Fitness,44
364,1,Body piercing,Topic,+90%,rising,PH,Beauty & Fitness,44
365,2,Code,Topic,+90%,rising,PH,Beauty & Fitness,44
366,3,Ear,Topic,+60%,rising,PH,Beauty & Fitness,44
367,4,Earring,Topic,+60%,rising,PH,Beauty & Fitness,44
368,5,Pornhub,Website,+50%,rising,PH,Beauty & Fitness,44
369,6,Parking,Topic,+40%,rising,PH,Beauty & Fitness,44
370,7,XNXX,Website,+40%,rising,PH,Beauty & Fitness,44
371,8,Aesthetics,Topic,+40%,rising,PH,Beauty & Fitness,44
372,9,Kilogram,Unit of mass,+40%,rising,PH,Beauty & Fitness,44
373,10,Cost,Topic,+40%,rising,PH,Beauty & Fitness,44
374,11,Vitamin E,Chemical compound,+40%,rising,PH,Beauty & Fitness,44
375,0,Bed,Topic,100,top,PH,Bed & Bath,948
376,1,Bathroom,Topic,34,top,PH,Bed & Bath,948
377,2,Shower,Topic,30,top,PH,Bed & Bath,948
378,3,Pillow,Topic,29,top,PH,Bed & Bath,948
379,4,Mattress,Topic,28,top,PH,Bed & Bath,948
380,5,Size,Topic,22,top,PH,Bed & Bath,948
381,6,Toilet,Topic,21,top,PH,Bed & Bath,948
382,7,Design,Topic,21,top,PH,Bed & Bath,948
383,8,Google Search,Topic,17,top,PH,Bed & Bath,948
384,9,Philippines,Country in Asia,17,top,PH,Bed & Bath,948
385,10,Google,Technology company,17,top,PH,Bed & Bath,948
386,11,Tap,Valve,12,top,PH,Bed & Bath,948
387,12,Bathtub,Topic,11,top,PH,Bed & Bath,948
388,13,Bed sheet,Topic,10,top,PH,Bed & Bath,948
389,14,Room,Topic,10,top,PH,Bed & Bath,948
390,15,Blanket,Topic,10,top,PH,Bed & Bath,948
391,16,Bedroom,Topic,10,top,PH,Bed & Bath,948
392,17,Price,Topic,10,top,PH,Bed & Bath,948
393,18,Bed frame,Topic,10,top,PH,Bed & Bath,948
394,19,Definition,Topic,10,top,PH,Bed & Bath,948
395,20,Meaning,Topic,10,top,PH,Bed & Bath,948
396,21,Bunk bed,Topic,9,top,PH,Bed & Bath,948
397,22,Foam,Topic,9,top,PH,Bed & Bath,948
398,23,Contemplation,Topic,9,top,PH,Bed & Bath,948
399,24,Towel,Topic,8,top,PH,Bed & Bath,948
400,0,Down feather,Topic,Breakout,rising,PH,Bed & Bath,948
401,1,Toddler,Topic,+400%,rising,PH,Bed & Bath,948
402,2,Grey,Color,+200%,rising,PH,Bed & Bath,948
403,3,Los Banos,City in California,+190%,rising,PH,Bed & Bath,948
404,4,Pink,Shade,+180%,rising,PH,Bed & Bath,948
405,5,Polar fleece,Fabric,+180%,rising,PH,Bed & Bath,948
406,6,Platform bed,Topic,+160%,rising,PH,Bed & Bath,948
407,7,Love,Topic,+140%,rising,PH,Bed & Bath,948
408,8,Commode,Topic,+140%,rising,PH,Bed & Bath,948
409,9,Bottle,Beer container,+140%,rising,PH,Bed & Bath,948
410,10,Los Baños,Municipality in the Philippines,+140%,rising,PH,Bed & Bath,948
411,11,Discounts and allowances,Topic,+130%,rising,PH,Bed & Bath,948
412,12,Canopy,Building,+120%,rising,PH,Bed & Bath,948
413,13,Box-spring,Topic,+120%,rising,PH,Bed & Bath,948
414,14,Chair,Topic,+120%,rising,PH,Bed & Bath,948
415,15,Comfort,Topic,+110%,rising,PH,Bed & Bath,948
416,16,Homescapes,Video game,+110%,rising,PH,Bed & Bath,948
417,17,Mattress protector,Topic,+110%,rising,PH,Bed & Bath,948
418,18,White,Color,+110%,rising,PH,Bed & Bath,948
419,19,Brass,Topic,+110%,rising,PH,Bed & Bath,948
420,20,Breakfast at Antonio's,"Restaurant in Tagaytay, Philippines",+100%,rising,PH,Bed & Bath,948
421,21,Bedding,Topic,+100%,rising,PH,Bed & Bath,948
422,22,Drawer,Topic,+100%,rising,PH,Bed & Bath,948
423,23,Drawing,Visual art form,+90%,rising,PH,Bed & Bath,948
424,24,Quilt,Topic,+90%,rising,PH,Bed & Bath,948
425,0,Bed,Topic,100,top,PH,Bedroom,1366
426,1,Pillow,Topic,31,top,PH,Bedroom,1366
427,2,Mattress,Topic,28,top,PH,Bedroom,1366
